"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"256-0390-006","4722","Gibbons","95608","3","3 (2 1)","3090","0.1768","","","","","166","166","759442.00","734442.00","734442.00","08/31/05","03/23/06","","0"
"289-0042-010-0000","5009","Paloma","95608","3","3 (2 1)","2598","0.6000","1980","","","","153","153","1095000.00","924900.00","850000.00","08/26/05","02/27/06","","0"
"272-0150-005-0000","5515","Marconi","95608","2","1 (1 0)","1216","0.1860","1953","","","","198","198","450000.00","279500.00","350000.00","08/15/05","04/11/06","","0"
"256-0062-006-0000","4811","Engle","95608","3","2 (2 0)","1053","0.2700","1995","","","","88","88","379500.00","330000.00","330000.00","08/21/05","01/02/06","","0"
"232-0460-08","5949","Via Casitas","95608","2","2 (1 1)","972","0.0160","1971","","","","239","239","234900.00","214950.00","217500.00","08/22/05","05/25/06","","0"
"256-0370-003-0","4745","Courtland","95608","2","3 (2 1)","1174","0.0391","1989","","","","132","132","310000.00","275000.00","280500.00","08/13/05","02/20/06","","0"
"283-0050-068-0000","6132","Van Alstine","95608","6","7 (7 0)","5500","0.8550","2004","","","","120","196","1895000.00","1765000.00","1685000.00","08/12/05","02/10/06","","0"
"232-0470-022-0000","6036","Via Casitas","95608","3","3 (2 1)","1380","","1971","","","","230","230","280000.00","239900.00","225000.00","08/10/05","05/16/06","","0"
"282-0292-009-0000","2101","Eric","95608","3","2 (2 0)","1656","0.2320","1958","","","","141","141","472500.00","420000.00","415000.00","07/28/05","01/04/06","","0"
"258-0123-031-0000","3509","JAY JAY","95608","5","3 (3 0)","3250","0.1900","2005","","","","206","305","695900.00","649500.00","627750.00","06/30/05","02/17/06","","0"
"258-0123-033-0000","3515","JAY JAY","95608","4","3 (2 1)","3018","0.2200","2005","","","","153","284","675500.00","675500.00","670000.00","06/30/05","03/31/06","","0"
"283-0560-026-0000","2241","Fallwater","95608","2","3 (2 1)","1403","0.0990","1994","","","","191","191","424900.00","378500.00","380000.00","06/28/05","02/20/06","","0"
"283-0010-068-0000","5233","Wyndham Oak","95608","4-6","3 (3 0)","3017","0.1510","1998","","","","116","116","719000.00","649000.00","635000.00","06/22/05","01/27/06","","0"
"289-0241-015-0000","1543","Elsdon","95608","4","4 (3 1)","3357","0.4400","1985","","","","155","155","15000000.00","1425000.00","1300000.00","06/13/05","03/30/06","","0"
"232-0500-063-0000","6237","Via Casitas","95608","3","3 (2 1)","1380","0.0230","1971","","","","164","164","289500.00","257000.00","248000.00","06/06/05","03/31/06","","0"
"247-0122-010-0000","4306","Galewood","95608","4","2 (2 0)","2085","0.2440","1961","","","","223","223","489900.00","477000.00","480000.00","05/27/05","03/31/06","","0"
"236-0253-006-0000","4846","Wiedman","95608","4","2 (2 0)","1440","0.1620","1963","","","","196","265","359900.00","349900.00","340000.00","04/04/05","01/05/06","","0"
"236-0313-012-0000","6323","Pennyroyal","95608","3","2 (2 0)","1768","0.1950","1971","","","","133","133","425000.00","385950.00","370000.00","09/01/05","02/17/06","","0"
"230-0710-021-0000","4135","SCRANTON","95608","2","2 (2 0)","1288","0.0940","1978","","","","136","136","329000.00","279600.00","282000.00","09/29/05","03/29/06","","0"
"289-0262-009-0000","5431","Tree Side","95608","3","3 (2 1)","2500","0.2700","1965","","","","153","153","700000.00","667000.00","667000.00","09/20/05","03/16/06","","0"
"236-0244-004-0000","4864","CRESTVIEW","95608","4","2 (2 0)","1624","0.1920","1961","","","","79","79","425000.00","405000.00","403000.00","09/16/05","01/12/06","","0"
"236-0121-004-0000","5225","Columbine","95608","3","2 (1 1)","1358","0.2810","1960","","","","78","78","399000.00","359000.00","369500.00","09/06/05","01/05/06","","0"
"282-0330-020-0000","2402","VIA CAMINO","95608","3","3 (2 1)","1380","0.0240","1972","","","","113","113","270000.00","260000.00","250000.00","10/04/05","02/16/06","","0"
"256-0330-010-0000","4725","Eli","95608","3","2 (1 1)","1289","0.0890","1973","","","","18","63","309500.00","309500.00","310000.00","10/06/05","01/04/06","","0"
"282-0245-001-0000","1750","Mission","95608","3","2 (2 0)","1444","0.2680","1957","","","","117","117","455000.00","399500.00","365000.00","09/12/05","02/10/06","","0"
"229-0274-012-0000","5833","Sharps","95608","3","2 (1 1)","1273","0.1300","1961","","","","188","188","368000.00","330000.00","330000.00","09/06/05","06/20/06","","0"
"245-0150-011-0000","6209","Lincoln","95608","2","1 (1 0)","842","0.4900","1945","","","","59","59","375000.00","350000.00","337500.00","10/07/05","02/03/06","","0"
"273-0123-018","3037","Marlynn","95608","4","3 (2 1)","3200","0.5000","1982","","","","60","60","925000.00","799000.00","798500.00","10/10/05","02/02/06","","0"
"258-0053-010-0000","3801","Horton","95608","3","1 (1 0)","1209","0.2400","1956","","","","89","89","339000.00","309000.00","320000.00","10/12/05","02/17/06","","0"
"292-0414-001-0000","1030","Jacob","95608","3-4","2 (2 0)","2250","0.2900","1969","","","","107","107","729000.00","729000.00","710000.00","09/05/05","01/18/06","","0"
"245-0303-046-0000","5909","Adana","95608","3","3 (2 1)","1955","0.1820","1980","","","","41","41","455000.00","455000.00","455000.00","10/07/05","01/31/06","","0"
"245-0091-015-0000","4321","Jan","95608","3","2 (2 0)","1471","0.2260","1961","","","","107","107","379000.00","369000.00","365000.00","10/10/05","03/31/06","","0"
"282-0062-005-0000","4718","Melvin","95608","3","2 (2 0)","1207","0.2100","1957","","","","65","65","349950.00","328000.00","309000.00","10/11/05","01/18/06","","0"
"232-0224-009","6145","Madison","95608","3","1 (1 0)","1040","0.2700","1958","","","","49","49","329900.00","315000.00","320000.00","10/17/05","01/20/06","","0"
"245-0222-021-0000","6441","Miles","95608","3","2 (2 0)","1171","0.2410","1958","","","","106","106","349500.00","319950.00","324750.00","10/21/05","03/03/06","","0"
"283-0101-002-0000","5706","Frontier","95608","3","3 (2 1)","1744","0.3700","1948","","","","84","84","499000.00","469000.00","463000.00","10/27/05","03/07/06","","0"
"247-0124-012-0000","7013","TRABERT","95608","4-5","3 (2 1)","2522","0.2100","1976","","","","51","87","579000.00","579000.00","565000.00","10/25/05","02/27/06","","0"
"256-0340-002-0000","5032","Whitney","95608","2","1 (1 0)","1400","0.2600","1985","Fixer","","","14","14","250000.00","250000.00","229000.00","10/04/05","01/02/06","","0"
"245-0240-030-0006","4002","Alex","95608","2","3 (2 1)","1305","","1987","","","","70","70","307500.00","300000.00","297500.00","10/25/05","03/27/06","","0"
"260-0440-001-0000","5900","Grant","95608","3","3 (2 1)","1350","0.0180","1985","","","","82","82","283900.00","269900.00","269900.00","10/26/05","03/02/06","","0"
"258-0350-007-0000","4060","KNOLL TOP","95608","2","2 (1 1)","1116","0.0290","1972","","","","25","71","259950.00","249950.00","240000.00","10/17/05","01/06/06","","0"
"271-0132-023-0000","4728","Donnie Lyn","95608","3","2 (2 0)","1482","0.2600","1954","","","","68","96","409950.00","399900.00","387000.00","11/09/05","02/22/06","","0"
"289-0302-007-0000","1510","Gary","95608","4","3 (3 0)","1904","0.2800","1960","","","","24","24","545000.00","545000.00","530000.00","10/24/05","01/03/06","","0"
"258-0272-023-0000","5112","Walnut Place","95608","4","3 (3 0)","2229","0.1600","1988","","","","5","5","390000.00","390000.00","400000.00","11/09/05","01/27/06","","0"
"260-0450-005-0000","3817","Olivebranch","95608","2-3","2 (2 0)","1255","0.0700","1988","","","","66","66","349950.00","349950.00","349950.00","11/04/05","02/14/06","","0"
"245-0095-001-0000","6201","Mineral","95608","4","2 (2 0)","1614","0.2170","1960","","","","138","138","439900.00","419000.00","395000.00","10/26/05","03/28/06","","0"
"271-0313-086","4950","SILVER RANCH","95608","5","3 (3 0)","2800","0.1280","2001","","","","50","90","600000.00","550000.00","547000.00","10/18/05","01/04/06","","0"
"258-0350-025-0000","4012","Knoll Top","95608","2","2 (1 1)","1116","0.0290","1972","","","","151","151","254999.00","220000.00","216000.00","09/30/05","03/14/06","","0"
"256-0054-001-0000","3746","Chamberlain","95608","3","2 (1 1)","1053","0.2500","1957","","","","110","110","375000.00","339998.00","327000.00","09/30/05","02/24/06","","0"
"245-0222-030-0000","8015","Fair Oaks","95608","4","2 (2 0)","2105","2.1900","1910","","","","111","111","2040000.00","2040000.00","2025000.00","09/29/05","03/17/06","","0"
"289-0223-023-0000","1242","Jacob","95608","3","3 (2 1)","2124","0.2600","1959","","","","17","83","565000.00","565000.00","565000.00","11/10/05","01/12/06","","0"
"256-0031-005-0000","5004","Cypress","95608","2","3 (2 1)","1594","0.9200","1957","","","","4","4","599000.00","599000.00","599000.00","11/10/05","01/11/06","","0"
"258-0360-047-0000","5401","Lequel","95608","3","2 (2 0)","1754","0.1670","1979","","","","106","106","429900.00","414900.00","400000.00","11/01/05","03/16/06","","0"
"236-0051-009","5928","Helva","95608","3","2 (2 0)","1058","0.1700","1960","","","","77","211","310000.00","310000.00","305000.00","11/02/05","02/17/06","","0"
"273-0122-031-0000","6238","Eastmont","95608","3","2 (2 0)","1678","0.2700","1957","","","","40","40","525000.00","525000.00","525000.00","11/03/05","02/10/06","","0"
"230-0202-007-0000","4210","Pueblo","95608","3","2 (2 0)","1327","0.2680","1962","","","","92","92","429000.00","409000.00","397000.00","11/07/05","03/06/06","","0"
"258-0330-054-0000","3915","OAK VILLA","95608","3","2 (1 1)","1323","0.0310","1972","","","","52","52","284900.00","279900.00","281750.00","10/14/05","01/09/06","","0"
"271-0264-003-0000","5012","Kenneth","95608","4","3 (2 1)","1850","0.3500","1953","","","","3","3","449000.00","449000.00","445000.00","11/09/05","01/31/06","","0"
"236-0167-003-0000","5006","Robander","95608","3","2 (1 1)","1016","0.1590","1960","","","","34","34","329900.00","299900.00","300000.00","11/11/05","01/06/06","","0"
"256-0390-004-0000","4734","Gibbons","95608","4","3 (3 0)","3357","0.1640","2005","","","","23","67","699000.00","699000.00","695000.00","11/12/05","01/20/06","","0"
"232-0420-022","5944","Via Casitas","95608","2","2 (1 1)","972","","1971","","","","44","44","224500.00","219000.00","217000.00","11/13/05","02/19/06","","0"
"245-0111-013-0000","6411","Rolling","95608","4","3 (2 1)","1855","0.2010","1970","","","","40","40","415000.00","414900.00","414900.00","11/10/05","01/24/06","","0"
"273-0022-011-0000","3337","Monteglen","95608","4","2 (2 0)","1736","0.2310","1960","","","","0","98","439500.00","439500.00","439500.00","11/15/05","03/01/06","","0"
"283-0090-061-0000","2300","Garfield","95608","5","6 (6 0)","3477","0.2730","2000","","","","73","73","927950.00","927950.00","900000.00","11/15/05","08/29/06","","0"
"282-0330-016-0000","2410","Via Camino","95608","3","3 (2 1)","1380","0.0240","1972","","","","64","64","285000.00","275000.00","272500.00","11/15/05","02/09/06","","0"
"273-0081-008","3121","Wilkins","95608","4","2 (2 0)","1783","0.2332","1956","","","","76","80","525000.00","450000.00","450000.00","11/11/05","02/24/06","","0"
"247-0240-019","7255","Gunderson","95608","3","3 (2 1)","1769","0.3000","1957","","","","161","161","447500.00","424500.00","411442.00","11/10/05","05/26/06","","0"
"283-0010-003-0000","2432","Walnut","95608","2","2 (2 0)","1178","0.4450","1945","","","","20","20","320000.00","320000.00","332500.00","11/09/05","01/10/06","","0"
"256-0370-012-0000","4810","Courtland","95608","2","2 (2 0)","1170","0.0830","1990","","","","78","78","314950.00","314950.00","306000.00","11/19/05","03/30/06","","0"
"258-0330-040-0000","5203","Gibbons","95608","3","3 (2 1)","1344","0.0320","1972","","","","28","28","269000.00","269000.00","255000.00","11/17/05","01/03/06","","0"
"232-0363-034-0000","6335","Edgerton","95608","3-4","3 (3 0)","1830","0.2000","1961","","","","25","25","369950.00","369950.00","365000.00","11/17/05","02/21/06","","0"
"247-0273-020-0000","4009","Fairwood","95608","3","2 (2 0)","1256","0.2300","1956","","","","45","45","349500.00","349500.00","315000.00","11/17/05","01/30/06","","0"
"256-0390-012","3818","Gibbons Park","95608","4","3 (3 0)","3357","0.1658","","","","","130","130","692708.00","676551.00","676551.00","12/01/05","05/16/06","","0"
"282-0291-009-0000","2117","Bircher","95608","4","2 (2 0)","1543","0.2300","1959","","","","34","34","449500.00","449500.00","429000.00","11/23/05","01/23/06","","0"
"272-0220-019","2701","Garfield","95608","3","2 (2 0)","1250","0.2300","1969","","","","45","75","339900.00","319900.00","300000.00","11/29/05","03/03/06","","0"
"256-0380-043-0000","3546","Denfield","95608","4","3 (3 0)","2036","0.3000","1999","","","","122","122","565000.00","535000.00","535000.00","11/14/05","04/20/06","","0"
"272-0171-024-0000","2825","Randolph","95608","4","2 (2 0)","1931","0.8400","1950","","","","161","338","685000.00","599000.00","535000.00","11/28/05","12/12/06","","0"
"256-0390-010","3828","Gibbons Park","95608","4","3 (3 0)","3357","0.1658","","","","","110","110","731048.00","706048.00","706048.00","11/30/05","04/03/06","","0"
"230-0331-017-0000","5617","Valhalla","95608","4","3 (2 1)","2117","0.2500","1992","","","","78","205","575000.00","499000.00","499000.00","12/08/05","03/20/06","","0"
"272-0242-020-0000","2649","Stamp Mill","95608","3","3 (2 1)","1784","0.1300","1990","","","","162","162","410000.00","385000.00","385000.00","11/17/05","05/19/06","","0"
"247-0044-002-0000","6816","Appomattox","95608","3","3 (2 1)","2088","0.2640","1996","","","","119","208","525000.00","500000.00","499000.00","11/22/05","04/14/06","","0"
"289-0560-022-0000","1301","Kingsford","95608","3","3 (2 1)","2905","0.3740","1983","","","","87","87","925000.00","925000.00","875000.00","12/02/05","03/27/06","","0"
"256-0390-014","3810","Gibbons Park","95608","3-4","3 (2 1)","3090","0.1654","","","","","74","74","684884.00","659884.00","659884.00","12/01/05","03/24/06","","0"
"271-0252-010-0000","4817","Serena","95608","4","2 (2 0)","1968","0.3150","1954","","","","24","129","372500.00","359900.00","340000.00","11/29/05","01/23/06","","0"
"272-0061-017-0000","3137","Birch","95608","4","2 (2 0)","1320","0.2800","1960","","","","89","89","374950.00","365000.00","365000.00","11/29/05","04/12/06","","0"
"236-0143-022-0000","5320","Flagstone","95608","3","2 (2 0)","1551","0.1970","1960","","","","2","2","330000.00","330000.00","338000.00","11/29/05","01/17/06","","0"
"236-0051-012-0000","5920","Helva","95608","3","2 (2 0)","1045","0.1700","1960","","","","19","102","312900.00","312900.00","325000.00","11/17/05","01/11/06","","0"
"245-0253-018-0000","8449","Fair Oaks","95608","4-5","5 (5 0)","4032","0.4590","2005","","","","214","214","1225000.00","995000.00","950000.00","12/01/05","08/11/06","","0"
"260-0450-036-0000","3812","Olivebranch","95608","2","2 (2 0)","1255","0.0740","1989","","","","49","49","330000.00","330000.00","325000.00","12/02/05","02/17/06","","0"
"245-0093-001-0000","4401","Jan","95608","3","2 (2 0)","1495","0.2200","1961","","","","6","6","425000.00","425000.00","410000.00","12/27/05","01/13/06","","0"
"245-0222-014-0000","6465","Miles","95608","3","2 (2 0)","1368","0.2600","1958","","","","80","130","372000.00","366000.00","350000.00","11/18/05","03/13/06","","0"
"236-0301-004-0000","5275","Heritage","95608","4","2 (2 0)","1843","0.1660","1968","","","","75","165","459000.00","439000.00","439000.00","12/01/05","03/10/06","","0"
"247-0071-002-0000","4635","Stollwood","95608","4","2 (2 0)","1903","0.2210","1969","Fixer","","","57","57","382500.00","350000.00","400000.00","12/16/05","03/22/06","","0"
"283-0341-029-0000","1805","Parliament","95608","4-13","4 (3 1)","3208","0.2410","1985","","","","0","0","1189000.00","1189000.00","1189000.00","12/13/05","02/10/06","","0"
"256-0370-020-0000","4771","Courtland","95608","2","2 (2 0)","1170","0.0860","1990","","","","71","71","309000.00","309000.00","303000.00","12/03/05","04/06/06","","0"
"229-0050-043-0000","5924","Dollar","95608","4","3 (3 0)","2612","0.1650","1980","","","","38","38","399900.00","399900.00","399000.00","12/05/05","02/15/06","","0"
"245-0160-003-0000","6035","Lincoln","95608","3","1 (1 0)","846","0.9500","1951","","","","274","325","749000.00","449900.00","375000.00","12/06/05","10/12/06","","0"
"232-0520-036-0000","5939","Casa Alegre","95608","3","3 (2 1)","1404","0.0280","1973","","","","101","101","265000.00","265000.00","269500.00","01/08/06","05/08/06","","0"
"232-0361-009-0000","5717","Hesper","95608","3","2 (1 1)","1146","0.1900","1961","","","","1","88","325000.00","325000.00","315000.00","12/21/05","01/10/06","","0"
"289-0032-027-0000","4717","Saca","95608","5","6 (5 1)","4000","0.4500","2003","","","","16","139","1099000.00","1099000.00","1000000.00","12/22/05","08/01/06","","0"
"272-0130-031-0000","2948","Casa Nuestras","95608","3","1 (1 0)","1700","0.8800","1947","","","","53","220","479000.00","449000.00","402500.00","10/21/05","02/08/06","","0"
"229-0261-015-0000","5805","Fernbrook","95608","3","2 (2 0)","1429","0.1900","1961","","","","54","145","387000.00","387000.00","380000.00","12/22/05","03/06/06","","0"
"245-0083-006-0000","4415","ROLLING ROCK","95608","3-4","2 (2 0)","1644","0.2490","1960","","","","63","63","374900.00","359000.00","368000.00","01/13/06","04/07/06","","0"
"236-0221-017-0000","6129","Longmont","95608","4","2 (2 0)","1630","0.2140","1966","","","","52","52","388000.00","388000.00","385000.00","12/08/05","03/10/06","","0"
"282-0310-011-0000","2320","Via Camino","95608","2","3 (2 1)","1166","0.0290","1972","","","","25","123","240000.00","240000.00","233000.00","12/23/05","02/17/06","","0"
"256-0370-035-0004","4730","Courtland","95608","2","2 (2 0)","1178","","1989","","","","43","88","310000.00","300000.00","285000.00","12/27/05","03/10/06","","0"
"232-0530-003-0000","5949","Casa Alegre","95608","3","3 (2 1)","1380","0.0250","1973","","","","66","93","258500.00","248000.00","244000.00","12/09/05","05/04/06","","0"
"258-0221-002-0000","5123","Janell","95608","4","2 (2 0)","1700","0.2240","1962","","","","73","73","425000.00","359900.00","360000.00","10/06/05","01/20/06","","0"
"236-0243-020-0000","4912","Crestview","95608","3","2 (2 0)","1775","0.1930","1963","","","","70","70","439950.00","439950.00","429000.00","11/04/05","02/16/06","","0"
"260-0242-025-0000","3531","Bajamont","95608","3-4","2 (2 0)","2422","0.3650","1986","","","","47","181","595000.00","595000.00","595000.00","11/05/05","03/22/06","","0"
"260-0270-019-0000","6707","STEELE OAK","95608","5-6","6 (6 0)","4322","0.3600","2000","","","","22","183","1150000.00","1150000.00","1037000.00","12/15/05","01/25/06","","0"
"230-0790-012-0000","5643","Vall","95608","2","2 (2 0)","1038","0.0870","1984","","","","27","27","304950.00","304950.00","309000.00","12/16/05","02/06/06","","0"
"273-0200-044-0000","6001","Van Alstine","95608","3","1 (1 0)","1365","0.7100","1949","Fixer","","","41","161","399000.00","385000.00","385000.00","01/04/06","03/29/06","","0"
"272-0242-043-0000","2616","Marie Ann","95608","2","3 (2 1)","1352","0.0930","1993","","","","1","1","290000.00","290000.00","270000.00","01/05/06","01/30/06","","0"
"247-0280-040","4032","Eastwood Village","95608","3","3 (2 1)","1480","0.0700","1992","","","","71","71","369000.00","359000.00","359000.00","01/02/06","05/12/06","","0"
"232-0480-009-0000","6003","Via Casitas","95608","3","3 (2 1)","1380","0.0240","1971","","","","45","45","256000.00","256000.00","265000.00","01/08/06","03/23/06","","0"
"256-0330-014-0000","4713","Eli","95608","2","2 (2 0)","1131","0.0780","1974","","","","25","25","295000.00","295000.00","292000.00","01/09/06","03/23/06","","0"
"272-0210-020-0000","2721","Gunn","95608","3","2 (2 0)","1208","0.2300","1945","Fixer","","","87","87","322900.00","317900.00","365000.00","01/09/06","05/15/06","","0"
"245-0240-030-0010","4010","Alex","95608","3","3 (2 1)","1326","","1987","","","","150","211","330000.00","299999.00","290000.00","01/10/06","06/28/06","","0"
"232-0470-029-0000","6046","VIA CASITAS","95608","2","2 (2 0)","961","0.0310","1971","","","","209","209","250000.00","229000.00","215000.00","01/10/06","09/19/06","","0"
"283-0213-026-0000","5221","McKenzie Glen","95608","3","2 (2 0)","1757","0.2100","1980","","","","23","23","495000.00","469000.00","450000.00","01/13/06","03/03/06","","0"
"245-0114-022-0000","6348","Perrin","95608","3","2 (2 0)","1730","0.2030","1971","","","","6","6","440000.00","440000.00","435500.00","01/13/06","02/16/06","","0"
"247-0273-028-0004","4038","Grover","95608","2","1 (1 0)","838","","1979","","","","54","54","219000.00","209900.00","209000.00","11/15/05","01/31/06","","0"
"273-0170-047-0000","6101","Kenneth","95608","3","3 (2 1)","2800","0.7300","2005","","","","121","121","949000.00","850000.00","830000.00","01/13/06","08/22/06","","0"
"232-0470-010-0000","6016","Via Casitas","95608","3","3 (2 1)","1380","0.0220","1971","","","","89","223","267500.00","255000.00","248000.00","01/14/06","05/15/06","","0"
"247-0252-003-0000","4252","OAK KNOLL","95608","3","2 (2 0)","1222","0.2500","1958","","","","22","22","349000.00","349000.00","325000.00","12/01/05","01/26/06","","0"
"282-0114-002-0000","4924","DONOVAN","95608","2","2 (2 0)","1679","0.2310","1954","","","","44","197","379900.00","379900.00","370000.00","12/28/05","02/28/06","","0"
"273-0150-022-000","6345","PALM","95608","3","2 (2 0)","1900","0.2500","1958","","","","32","32","480000.00","480000.00","435000.00","11/18/05","01/11/06","","0"
"232-0223-001-0000","5449","Edgerly","95608","3","2 (2 0)","1391","0.1400","1958","","","","36","289","315000.00","315000.00","323000.00","12/29/05","02/17/06","","0"
"282-0212-016-0000","5047","Oak Leaf","95608","3","3 (2 1)","1984","0.2400","1972","","","","135","135","459950.00","449950.00","449000.00","01/02/06","06/23/06","","0"
"256-0390-017-0000","3750","Gibbons Park","95608","4","3 (2 1)","2334","0.1740","2005","","","","5","82","594950.00","594950.00","585000.00","01/20/06","02/17/06","","0"
"245-0260-019-0000","4118","Marshall","95608","3","2 (2 0)","1564","0.3280","1957","","","","54","141","424900.00","419900.00","415000.00","01/20/06","04/14/06","","0"
"236-0321-019-0000","5304","Baumgart","95608","4","2 (2 0)","1815","0.1670","1970","","","","82","82","419999.00","399999.00","392500.00","01/20/06","05/16/06","","0"
"282-0213-008-0000","4942","Oakleaf","95608","4","3 (2 1)","1982","0.2380","1958","","","","54","232","435000.00","435000.00","422000.00","01/20/06","03/23/06","","0"
"258-0272-032-0000","5112","Infinity","95608","4","3 (3 0)","2861","0.2000","2005","","","","18","161","644000.00","639000.00","630000.00","01/23/06","03/27/06","","0"
"273-0212-008-0000","2601","Los Feliz","95608","3","2 (2 0)","1334","0.2310","1958","","","","21","21","409000.00","409000.00","409000.00","01/24/06","03/15/06","","0"
"232-0072-030-0000","5901","Ellerslee","95608","3","2 (2 0)","1621","0.2000","1958","","","","136","136","365000.00","339000.00","323000.00","01/24/06","06/27/06","","0"
